pattern,condition,stream_id,stream_seed,system,beta,turn,candidate,weight,distance_to_ref_final,operator,target
P3-n6,D-mismatch,11,20262239,coupled,0.5,6,0,0.10670830572841616,0.7102989844239797,sigma,3
P3-n6,D-mismatch,11,20262239,coupled,0.5,6,1,0.11498342767787693,0.7102989844239797,sigma,3
P3-n6,D-mismatch,11,20262239,coupled,0.5,6,2,0.1852973758356203,0.7102989844239797,sigma,3
P3-n6,D-mismatch,11,20262239,coupled,0.5,6,3,0.3486689888996668,0.7102989844239797,sigma,3
P3-n6,D-mismatch,11,20262239,coupled,0.5,6,4,9.0435641673704e-07,0.7102989844239797,sigma,3
P3-n6,D-mismatch,11,20262239,coupled,0.5,6,5,0.24434099750200303,0.7102989844239797,sigma,3
P3-n6,D-mismatch,11,20262239,coupled,0.5,7,0,0.07147312374590964,0.6992369996296086,sigma,1
P3-n6,D-mismatch,11,20262239,coupled,0.5,7,1,0.21498342767787704,0.6992369996296086,sigma,1
P3-n6,D-mismatch,11,20262239,coupled,0.5,7,2,0.12606361193575277,0.6992369996296086,sigma,1
P3-n6,D-mismatch,11,20262239,coupled,0.5,7,3,0.35981376030098083,0.6992369996296086,sigma,1
P3-n6,D-mismatch,11,20262239,coupled,0.5,7,4,8.426359762487806e-07,0.6992369996296086,sigma,1
P3-n6,D-mismatch,11,20262239,coupled,0.5,7,5,0.22766523370350347,0.6992369996296086,sigma,1
P3-n6,D-mismatch,11,20262239,coupled,0.5,8,0,0.01900034755682293,0.8163669980866334,sigma,5
P3-n6,D-mismatch,11,20262239,coupled,0.5,8,1,0.22340824441676543,0.8163669980866334,sigma,5
P3-n6,D-mismatch,11,20262239,coupled,0.5,8,2,0.11154652995021369,0.8163669980866334,sigma,5
P3-n6,D-mismatch,11,20262239,coupled,0.5,8,3,0.3183787595294931,0.8163669980866334,sigma,5
P3-n6,D-mismatch,11,20262239,coupled,0.5,8,4,8.848432012804965e-07,0.8163669980866334,sigma,5
P3-n6,D-mismatch,11,20262239,coupled,0.5,8,5,0.3276652337035036,0.8163669980866334,sigma,5
P3-n6,D-mismatch,11,20262239,coupled,0.5,9,0,0.017708881745525974,0.6353400129762578,sigma,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,9,1,0.18026216198115635,0.6353400129762578,sigma,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,9,2,0.2115465299502137,0.6353400129762578,sigma,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,9,3,0.25013688309149273,0.6353400129762578,sigma,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,9,4,0.034951925645295076,0.6353400129762578,sigma,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,9,5,0.3053936175863161,0.6353400129762578,sigma,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,10,0,0.016343835879729835,0.5291339238334566,sigma,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,10,1,0.13867957049144877,0.5291339238334566,sigma,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,10,2,0.3115465299502137,0.5291339238334566,sigma,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,10,3,0.1847098206274053,0.5291339238334566,sigma,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,10,4,0.06686714604191522,0.5291339238334566,sigma,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,10,5,0.2818530970092871,0.5291339238334566,sigma,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,11,0,9.145236284257313e-07,0.4493566431296184,sigma,1
P3-n6,D-mismatch,11,20262239,coupled,0.5,11,1,0.23867957049144878,0.4493566431296184,sigma,1
P3-n6,D-mismatch,11,20262239,coupled,0.5,11,2,0.23919048157222866,0.4493566431296184,sigma,1
P3-n6,D-mismatch,11,20262239,coupled,0.5,11,3,0.20321613143200562,0.4493566431296184,sigma,1
P3-n6,D-mismatch,11,20262239,coupled,0.5,11,4,0.06115158502072559,0.4493566431296184,sigma,1
P3-n6,D-mismatch,11,20262239,coupled,0.5,11,5,0.2577613169599629,0.4493566431296184,sigma,1
P3-n6,D-mismatch,11,20262239,coupled,0.5,12,0,9.799842104656384e-07,0.6411401737183884,delta,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,12,1,0.28791135469026546,0.6411401737183884,delta,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,12,2,0.13919048157222877,0.6411401737183884,delta,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,12,3,0.2713410598977318,0.6411401737183884,delta,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,12,4,0.025344539115622195,0.6411401737183884,delta,2
P3-n6,D-mismatch,11,20262239,coupled,0.5,12,5,0.2762115847399413,0.6411401737183884,delta,2
P3-n6,D-dependent,12,20262240,uncoupled,0.0,1,0,0.14666666666666667,0.8575778012137759,sigma,3
P3-n6,D-dependent,12,20262240,uncoupled,0.0,1,1,0.14666666666666667,0.8575778012137759,sigma,3
P3-n6,D-dependent,12,20262240,uncoupled,0.0,1,2,0.14666666666666667,0.8575778012137759,sigma,3
P3-n6,D-dependent,12,20262240,uncoupled,0.0,1,3,0.26666666666666666,0.8575778012137759,sigma,3
P3-n6,D-dependent,12,20262240,uncoupled,0.0,1,4,0.14666666666666667,0.8575778012137759,sigma,3
P3-n6,D-dependent,12,20262240,uncoupled,0.0,1,5,0.14666666666666667,0.8575778012137759,sigma,3
P3-n6,D-dependent,12,20262240,uncoupled,0.0,2,0,0.24666666666666667,0.954452801213776,sigma,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,2,1,0.12947916666666667,0.954452801213776,sigma,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,2,2,0.12947916666666667,0.954452801213776,sigma,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,2,3,0.23541666666666666,0.954452801213776,sigma,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,2,4,0.12947916666666667,0.954452801213776,sigma,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,2,5,0.12947916666666667,0.954452801213776,sigma,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,3,0,0.1466666666666669,0.8575778012137761,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,3,1,0.14666666666666664,0.8575778012137761,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,3,2,0.14666666666666664,0.8575778012137761,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,3,3,0.2666666666666666,0.8575778012137761,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,3,4,0.14666666666666664,0.8575778012137761,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,3,5,0.14666666666666664,0.8575778012137761,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,4,0,0.1638541666666669,0.7607028012137762,delta,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,4,1,0.16385416666666663,0.7607028012137762,delta,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,4,2,0.16385416666666663,0.7607028012137762,delta,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,4,3,0.2979166666666666,0.7607028012137762,delta,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,4,4,0.16385416666666663,0.7607028012137762,delta,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,4,5,0.046666666666666634,0.7607028012137762,delta,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,5,0,0.18345052894398098,0.7739243603153065,delta,2
P3-n6,D-dependent,12,20262240,uncoupled,0.0,5,1,0.18345052894398067,0.7739243603153065,delta,2
P3-n6,D-dependent,12,20262240,uncoupled,0.0,5,2,0.06385416666666663,0.7739243603153065,delta,2
P3-n6,D-dependent,12,20262240,uncoupled,0.0,5,3,0.33354641626178305,0.7739243603153065,delta,2
P3-n6,D-dependent,12,20262240,uncoupled,0.0,5,4,0.18345052894398067,0.7739243603153065,delta,2
P3-n6,D-dependent,12,20262240,uncoupled,0.0,5,5,0.05224783023960795,0.7739243603153065,delta,2
P3-n6,D-dependent,12,20262240,uncoupled,0.0,6,0,0.19356362490821985,0.7098832861559806,delta,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,6,1,0.19356362490821952,0.7098832861559806,delta,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,6,2,0.06737426180585096,0.7098832861559806,delta,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,6,3,0.35193386346949007,0.7098832861559806,delta,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,6,4,0.19356362490821952,0.7098832861559806,delta,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,6,5,1.0000000001110223e-06,0.7098832861559806,delta,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,7,0,0.17420724306101604,0.832457556304231,sigma,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,7,1,0.17420724306101573,0.832457556304231,sigma,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,7,2,0.06063682888783295,0.832457556304231,sigma,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,7,3,0.31674044192911954,0.832457556304231,sigma,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,7,4,0.17420724306101573,0.832457556304231,sigma,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,7,5,0.10000100000000012,0.832457556304231,sigma,5
P3-n6,D-dependent,12,20262240,uncoupled,0.0,8,0,0.14871074747552082,0.7011998283075408,sigma,3
P3-n6,D-dependent,12,20262240,uncoupled,0.0,8,1,0.14871074747552057,0.7011998283075408,sigma,3
P3-n6,D-dependent,12,20262240,uncoupled,0.0,8,2,0.05176218847167318,0.7011998283075408,sigma,3
P3-n6,D-dependent,12,20262240,uncoupled,0.0,8,3,0.4167404419291195,0.7011998283075408,sigma,3
P3-n6,D-dependent,12,20262240,uncoupled,0.0,8,4,0.14871074747552057,0.7011998283075408,sigma,3
P3-n6,D-dependent,12,20262240,uncoupled,0.0,8,5,0.08536512717264536,0.7011998283075408,sigma,3
P3-n6,D-dependent,12,20262240,uncoupled,0.0,9,0,0.04871074747552093,0.5561930926895402,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,9,1,0.1661796332901273,0.5561930926895402,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,9,2,0.05784263507876631,0.5561930926895402,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,9,3,0.46569447731642,0.5561930926895402,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,9,4,0.1661796332901273,0.5561930926895402,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,9,5,0.0953928735490382,0.5561930926895402,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,10,0,0.05455262294658025,0.6306175770755517,delta,4
P3-n6,D-dependent,12,20262240,uncoupled,0.0,10,1,0.18610954144838524,0.6306175770755517,delta,4
P3-n6,D-dependent,12,20262240,uncoupled,0.0,10,2,0.06477969699139438,0.6306175770755517,delta,4
P3-n6,D-dependent,12,20262240,uncoupled,0.0,10,3,0.5215451732107862,0.6306175770755517,delta,4
P3-n6,D-dependent,12,20262240,uncoupled,0.0,10,4,0.0661796332901273,0.6306175770755517,delta,4
P3-n6,D-dependent,12,20262240,uncoupled,0.0,10,5,0.10683333211272666,0.6306175770755517,delta,4
P3-n6,D-dependent,12,20262240,uncoupled,0.0,11,0,0.05833124903133687,0.688038023101166,delta,2
P3-n6,D-dependent,12,20262240,uncoupled,0.0,11,1,0.19900055071530165,0.688038023101166,delta,2
P3-n6,D-dependent,12,20262240,uncoupled,0.0,11,2,1e-06,0.688038023101166,delta,2
P3-n6,D-dependent,12,20262240,uncoupled,0.0,11,3,0.5576703692037083,0.688038023101166,delta,2
P3-n6,D-dependent,12,20262240,uncoupled,0.0,11,4,0.07076361248530877,0.688038023101166,delta,2
P3-n6,D-dependent,12,20262240,uncoupled,0.0,11,5,0.11423321856434453,0.688038023101166,delta,2
P3-n6,D-dependent,12,20262240,uncoupled,0.0,12,0,1e-06,0.6792712089435802,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,12,1,0.21132733937496165,0.6792712089435802,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,12,2,1.061943490183076e-06,0.6792712089435802,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,12,3,0.5922144182438706,0.6792712089435802,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,12,4,0.07514695762061148,0.6792712089435802,delta,0
P3-n6,D-dependent,12,20262240,uncoupled,0.0,12,5,0.12130922281706617,0.6792712089435802,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,1,0,0.14518577179436415,0.8431172983430573,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.1,1,1,0.14518577179436415,0.8431172983430573,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.1,1,2,0.15041245957896127,0.8431172983430573,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.1,1,3,0.26666666666666666,0.8431172983430573,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.1,1,4,0.15389691810202602,0.8431172983430573,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.1,1,5,0.13865241206361775,0.8431172983430573,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.1,2,0,0.24518577179436415,0.950308094845298,sigma,0
P3-n6,D-dependent,12,20262240,coupled,0.1,2,1,0.13568226346613366,0.950308094845298,sigma,0
P3-n6,D-dependent,12,20262240,coupled,0.1,2,2,0.12495144219072024,0.950308094845298,sigma,0
P3-n6,D-dependent,12,20262240,coupled,0.1,2,3,0.2331524114997269,0.950308094845298,sigma,0
P3-n6,D-dependent,12,20262240,coupled,0.1,2,4,0.13455539091698754,0.950308094845298,sigma,0
P3-n6,D-dependent,12,20262240,coupled,0.1,2,5,0.1264727201320675,0.950308094845298,sigma,0
P3-n6,D-dependent,12,20262240,coupled,0.1,3,0,0.14518577179436415,0.841913317143149,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,3,1,0.14395409196773118,0.841913317143149,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,3,2,0.15170738149157656,0.841913317143149,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,3,3,0.26704837072395615,0.841913317143149,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,3,4,0.15411720464469064,0.841913317143149,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,3,5,0.1379871793776813,0.841913317143149,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,4,0,0.1523708168051631,0.7483602104079641,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.1,4,1,0.170707193481212,0.7483602104079641,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.1,4,2,0.17099268159970435,0.7483602104079641,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.1,4,3,0.3009960133644299,0.7483602104079641,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.1,4,4,0.16694611537180937,0.7483602104079641,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.1,4,5,0.037987179377681285,0.7483602104079641,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.1,5,0,0.17251961164539964,0.7396612399611197,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.1,5,1,0.18648729232000508,0.7396612399611197,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.1,5,2,0.07099268159970434,0.7396612399611197,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.1,5,3,0.3294759473540464,0.7396612399611197,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.1,5,4,0.1975140430957731,0.7396612399611197,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.1,5,5,0.04301042398507141,0.7396612399611197,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.1,6,0,0.1764528913626534,0.6865332857223384,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.1,6,1,0.1989993582369648,0.6865332857223384,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.1,6,2,0.07446773886595517,0.6865332857223384,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.1,6,3,0.3456036348720838,0.6865332857223384,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.1,6,4,0.20447537666234283,0.6865332857223384,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.1,6,5,1e-06,0.6865332857223384,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.1,7,0,0.16639323962988234,0.8102086216951214,sigma,5
P3-n6,D-dependent,12,20262240,coupled,0.1,7,1,0.17089677918759472,0.8102086216951214,sigma,5
P3-n6,D-dependent,12,20262240,coupled,0.1,7,2,0.06645608028527623,0.8102086216951214,sigma,5
P3-n6,D-dependent,12,20262240,coupled,0.1,7,3,0.3084216501763914,0.8102086216951214,sigma,5
P3-n6,D-dependent,12,20262240,coupled,0.1,7,4,0.18783125072085535,0.8102086216951214,sigma,5
P3-n6,D-dependent,12,20262240,coupled,0.1,7,5,0.100001,0.8102086216951214,sigma,5
P3-n6,D-dependent,12,20262240,coupled,0.1,8,0,0.1406051739021091,0.6619883169865249,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.1,8,1,0.14441074295104214,0.6619883169865249,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.1,8,2,0.061226644732908064,0.6619883169865249,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.1,8,3,0.4084216501763914,0.6619883169865249,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.1,8,4,0.16717083862752175,0.6619883169865249,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.1,8,5,0.07816494961002757,0.6619883169865249,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.1,9,0,0.040605173902109104,0.48267041577342595,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,9,1,0.15154983601271543,0.48267041577342595,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,9,2,0.07749017310893166,0.48267041577342595,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,9,3,0.4605006471158327,0.48267041577342595,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,9,4,0.18848726391860635,0.48267041577342595,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,9,5,0.08136690594180482,0.48267041577342595,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,10,0,0.05460496043581833,0.5509092986682143,delta,4
P3-n6,D-dependent,12,20262240,coupled,0.1,10,1,0.17202666840720557,0.5509092986682143,delta,4
P3-n6,D-dependent,12,20262240,coupled,0.1,10,2,0.08796034799475923,0.5509092986682143,delta,4
P3-n6,D-dependent,12,20262240,coupled,0.1,10,3,0.5159110307826111,0.5509092986682143,delta,4
P3-n6,D-dependent,12,20262240,coupled,0.1,10,4,0.08848726391860612,0.5509092986682143,delta,4
P3-n6,D-dependent,12,20262240,coupled,0.1,10,5,0.08100972846099952,0.5509092986682143,delta,4
P3-n6,D-dependent,12,20262240,coupled,0.1,11,0,0.06036605448818166,0.6193331058288837,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.1,11,1,0.18434196509845127,0.6193331058288837,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.1,11,2,1.0000000001110223e-06,0.6193331058288837,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.1,11,3,0.5606182528394802,0.6193331058288837,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.1,11,4,0.10511607112144977,0.6193331058288837,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.1,11,5,0.08955665645243702,0.6193331058288837,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.1,12,0,1e-06,0.594909145458319,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,12,1,0.1908022739299918,0.594909145458319,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,12,2,0.004845757547978133,0.594909145458319,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,12,3,0.5999100513165471,0.594909145458319,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,12,4,0.11248329375875413,0.594909145458319,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.1,12,5,0.09195762344672893,0.594909145458319,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,1,0,0.14231192185781744,0.81505499896266,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.3,1,1,0.14231192185781744,0.81505499896266,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.3,1,2,0.1576816094184617,0.81505499896266,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.3,1,3,0.2666666666666668,0.81505499896266,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.3,1,4,0.16792806779222458,0.81505499896266,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.3,1,5,0.1230998124070121,0.81505499896266,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.3,2,0,0.24231192185781744,0.9580030095403799,sigma,0
P3-n6,D-dependent,12,20262240,coupled,0.3,2,1,0.1478265979179321,0.9580030095403799,sigma,0
P3-n6,D-dependent,12,20262240,coupled,0.3,2,2,0.11597245974594345,0.9580030095403799,sigma,0
P3-n6,D-dependent,12,20262240,coupled,0.3,2,3,0.22877364309113912,0.9580030095403799,sigma,0
P3-n6,D-dependent,12,20262240,coupled,0.3,2,4,0.14406568442281117,0.9580030095403799,sigma,0
P3-n6,D-dependent,12,20262240,coupled,0.3,2,5,0.12104969296435669,0.9580030095403799,sigma,0
P3-n6,D-dependent,12,20262240,coupled,0.3,3,0,0.14231192185781755,0.8107534733735198,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,3,1,0.13802255368413477,0.8107534733735198,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,3,2,0.1622071997900735,0.8107534733735198,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,3,3,0.2679863714392816,0.8107534733735198,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,3,4,0.16875912581417976,0.8107534733735198,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,3,5,0.12071282741451277,0.8107534733735198,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,4,0,0.1288208911252667,0.723648883394341,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.3,4,1,0.1841181066910427,0.723648883394341,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.3,4,2,0.18605038252612702,0.723648883394341,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.3,4,3,0.3073782605371028,0.723648883394341,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.3,4,4,0.172919531705948,0.723648883394341,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.3,4,5,0.02071282741451276,0.723648883394341,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.3,5,0,0.1493257166435018,0.6674168177822339,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.3,5,1,0.19255964706050926,0.6674168177822339,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.3,5,2,0.08605038252612701,0.6674168177822339,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.3,5,3,0.3215294287613171,0.6674168177822339,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.3,5,4,0.2265250718515226,0.6674168177822339,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.3,5,5,0.024009753157022227,0.6674168177822339,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.3,6,0,0.1465384427636577,0.6369290911978305,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.3,6,1,0.20411170957370656,0.6369290911978305,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.3,6,2,0.08872371824176457,0.6369290911978305,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.3,6,3,0.33151841521672526,0.6369290911978305,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.3,6,4,0.22910671420414594,0.6369290911978305,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.3,6,5,1e-06,0.6369290911978305,delta,5
P3-n6,D-dependent,12,20262240,coupled,0.3,7,0,0.1549337658533545,0.7642684539254241,sigma,5
P3-n6,D-dependent,12,20262240,coupled,0.3,7,1,0.15938616907927391,0.7642684539254241,sigma,5
P3-n6,D-dependent,12,20262240,coupled,0.3,7,2,0.07786575871246083,0.7642684539254241,sigma,5
P3-n6,D-dependent,12,20262240,coupled,0.3,7,3,0.290947375059983,0.7642684539254241,sigma,5
P3-n6,D-dependent,12,20262240,coupled,0.3,7,4,0.21686593129492776,0.7642684539254241,sigma,5
P3-n6,D-dependent,12,20262240,coupled,0.3,7,5,0.100001,0.7642684539254241,sigma,5
P3-n6,D-dependent,12,20262240,coupled,0.3,8,0,0.1284629767574966,0.5853814438883683,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.3,8,1,0.13215467668472652,0.5853814438883683,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.3,8,2,0.07948687405542718,0.5853814438883683,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.3,8,3,0.390947375059983,0.5853814438883683,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.3,8,4,0.20468832097048928,0.5853814438883683,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.3,8,5,0.06425977647187736,0.5853814438883683,sigma,3
P3-n6,D-dependent,12,20262240,coupled,0.3,9,0,0.028462976757496594,0.33341264668317777,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,9,1,0.11730816473752821,0.33341264668317777,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,9,2,0.11711547049072452,0.33341264668317777,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,9,3,0.4489399855748121,0.33341264668317777,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,9,4,0.23505151262295818,0.33341264668317777,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,9,5,0.053121889816480396,0.33341264668317777,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,10,0,0.059612468496607576,0.40598226715119395,delta,4
P3-n6,D-dependent,12,20262240,coupled,0.3,10,1,0.13721783380289077,0.40598226715119395,delta,4
P3-n6,D-dependent,12,20262240,coupled,0.3,10,2,0.13699243527933663,0.40598226715119395,delta,4
P3-n6,D-dependent,12,20262240,coupled,0.3,10,3,0.5040795877416664,0.40598226715119395,delta,4
P3-n6,D-dependent,12,20262240,coupled,0.3,10,4,0.13505151262295795,0.40598226715119395,delta,4
P3-n6,D-dependent,12,20262240,coupled,0.3,10,5,0.027046162056540684,0.40598226715119395,delta,4
P3-n6,D-dependent,12,20262240,coupled,0.3,11,0,0.06854536070137177,0.40908043910429726,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.3,11,1,0.1370825538036624,0.40908043910429726,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.3,11,2,0.03699243527933663,0.40908043910429726,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.3,11,3,0.5451201260816674,0.40908043910429726,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.3,11,4,0.18116051111693104,0.40908043910429726,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.3,11,5,0.031099013017030774,0.40908043910429726,delta,2
P3-n6,D-dependent,12,20262240,coupled,0.3,12,0,1.0000000001110223e-06,0.31844827315621094,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,12,1,0.12748600738784968,0.31844827315621094,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,12,2,0.05734819505668405,0.31844827315621094,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,12,3,0.5964266938657414,0.31844827315621094,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,12,4,0.19821129240110222,0.31844827315621094,delta,0
P3-n6,D-dependent,12,20262240,coupled,0.3,12,5,0.020526811288622555,0.31844827315621094,delta,0
